ID,label,split_1,split_2,split_3
DTXSID6024177,0,train,train,train
DTXSID8047133,0,train,train,train
DTXSID6048200,0,train,train,val
DTXSID1046508,0,train,train,val
DTXSID4048939,0,train,train,train
DTXSID2044896,0,train,train,train
DTXSID0027066,0,train,train,train
DTXSID9046651,0,train,train,test
DTXSID5027805,0,train,train,train
DTXSID3022958,0,train,train,train
DTXSID9034492,0,train,train,train
DTXSID2024878,0,train,train,train
DTXSID6023159,0,train,train,val
DTXSID0029761,0,train,train,train
DTXSID1044770,0,train,train,train
DTXSID5046015,0,train,train,train
DTXSID6046349,0,train,test,train
DTXSID2046834,0,train,train,val
DTXSID1030606,0,train,train,train
DTXSID2040656,0,train,train,train
DTXSID4024270,0,train,train,train
DTXSID1024704,0,train,train,train
DTXSID2046915,0,train,train,test
DTXSID2045812,0,train,train,test
DTXSID8027244,0,train,train,test
DTXSID1037511,0,train,train,val
DTXSID2046206,0,train,train,train
DTXSID2021604,0,train,val,train
DTXSID0046274,0,train,train,train
DTXSID9048643,0,train,train,train
DTXSID3045227,0,train,train,train
DTXSID9048934,0,train,train,test
DTXSID8042266,0,train,train,train
DTXSID1049431,0,train,train,val
DTXSID5023667,0,train,train,train
DTXSID7027386,0,train,train,train
DTXSID4045638,0,train,train,train
DTXSID8038801,0,train,val,train
DTXSID0047406,0,train,train,train
DTXSID1038876,0,train,train,train
DTXSID0049024,0,train,train,train
DTXSID8027822,0,train,train,val
DTXSID8046589,0,train,train,train
DTXSID6043915,0,train,train,test
DTXSID9044538,0,train,train,train
DTXSID9047465,0,train,train,train
DTXSID2022624,0,train,train,train
DTXSID4020618,0,train,train,train
DTXSID4047468,0,train,train,train
DTXSID9032537,1,train,train,train
DTXSID6048880,0,train,val,train
DTXSID2046175,0,train,train,train
DTXSID5046146,0,train,train,train
DTXSID0047870,0,train,train,val
DTXSID5026912,0,train,train,test
DTXSID6025272,0,train,train,val
DTXSID0027640,0,train,train,train
DTXSID6027397,0,train,train,train
DTXSID3046291,0,train,train,train
DTXSID4041280,0,train,val,train
DTXSID9023255,0,train,test,test
DTXSID7029611,0,train,test,train
DTXSID6044771,0,train,train,train
DTXSID4022442,0,train,train,train
DTXSID1023314,0,train,val,train
DTXSID8040436,0,train,train,train
DTXSID4024696,0,train,train,val
DTXSID4048981,0,train,val,train
DTXSID4044905,0,train,train,train
DTXSID6048830,0,train,train,train
DTXSID4044616,0,train,train,train
DTXSID8020963,0,train,train,train
DTXSID4021424,0,train,train,val
DTXSID0049078,1,train,train,train
DTXSID0027309,0,train,train,train
DTXSID2047777,0,train,train,val
DTXSID5047582,0,train,train,train
DTXSID1045322,0,train,test,train
DTXSID1048887,0,train,train,train
DTXSID9046023,0,train,train,train
DTXSID5048845,0,train,train,val
DTXSID5031131,0,train,train,train
DTXSID9044378,0,train,train,train
DTXSID5048718,0,train,train,train
DTXSID5027358,0,train,train,train
DTXSID3030636,0,train,test,train
DTXSID8024810,0,train,train,train
DTXSID8022111,0,train,train,train
DTXSID7045441,0,train,test,train
DTXSID0026838,0,train,train,val
DTXSID5046728,0,train,train,train
DTXSID5044732,0,train,test,train
DTXSID9029192,0,train,train,train
DTXSID0020020,0,train,train,train
DTXSID5048186,0,train,train,train
DTXSID3040699,0,train,val,train
DTXSID3046534,0,train,train,train
DTXSID9020663,0,train,train,train
DTXSID0046430,0,train,train,train
DTXSID1023730,0,train,train,val
DTXSID8040222,0,train,train,train
DTXSID5048714,0,train,train,train
DTXSID6047369,0,train,train,train
DTXSID2041626,0,train,train,test
DTXSID2022541,0,train,train,train
DTXSID3024154,0,train,val,train
DTXSID5023033,0,train,train,train
DTXSID3045857,0,train,train,train
DTXSID5048970,0,train,train,train
DTXSID5020601,0,train,train,train
DTXSID8044595,0,train,train,train
DTXSID1044859,0,train,train,train
DTXSID8024573,0,train,train,train
DTXSID9048514,0,train,train,train
DTXSID4045131,0,train,test,train
DTXSID6024676,0,train,val,train
DTXSID0044731,0,train,train,train
DTXSID3020384,0,train,train,train
DTXSID0040672,0,train,val,test
DTXSID0044810,0,train,train,test
DTXSID2023642,0,train,train,train
DTXSID5045590,0,train,train,train
DTXSID2041416,0,train,train,train
DTXSID2046832,0,train,train,train
DTXSID2044632,0,train,train,train
DTXSID3045809,0,train,train,train
DTXSID9021633,0,train,train,train
DTXSID6026797,0,train,val,train
DTXSID3049049,0,train,train,train
DTXSID9023677,0,train,test,val
DTXSID8041797,1,train,val,test
DTXSID3032129,0,train,val,train
DTXSID2044765,0,train,val,train
DTXSID9045265,0,train,train,train
DTXSID1026792,0,train,train,train
DTXSID4024193,0,train,val,test
DTXSID5028114,0,train,train,train
DTXSID2032392,0,train,test,train
DTXSID9025740,0,train,train,train
DTXSID8025759,0,train,test,train
DTXSID1022188,0,train,train,train
DTXSID1041847,0,train,train,train
DTXSID0047614,0,train,train,train
DTXSID8021565,0,train,test,train
DTXSID8042632,0,train,val,train
DTXSID5026174,0,train,test,train
DTXSID3045435,0,train,train,train
DTXSID6027925,1,train,test,train
DTXSID9047706,0,train,train,train
DTXSID8042424,0,train,train,train
DTXSID9021928,0,train,train,train
DTXSID3046243,0,train,train,train
DTXSID5025449,0,train,train,val
DTXSID2044428,0,train,train,val
DTXSID1029207,0,train,train,train
DTXSID1027500,0,train,train,train
DTXSID3042681,0,train,train,train
DTXSID4020614,0,train,val,train
DTXSID7044423,0,train,val,test
DTXSID4020167,0,train,train,train
DTXSID2022707,0,train,train,train
DTXSID9047253,1,train,train,train
DTXSID7020265,0,train,val,train
DTXSID1048914,0,train,val,train
DTXSID9025035,1,train,train,train
DTXSID1048623,0,train,train,train
DTXSID0041850,0,train,train,val
DTXSID4025402,0,train,train,train
DTXSID0025737,0,train,train,train
DTXSID3022455,0,train,train,test
DTXSID8029650,0,train,train,test
DTXSID0034695,0,train,train,train
DTXSID2047193,0,train,train,train
DTXSID2027094,0,train,val,train
DTXSID0042244,0,train,train,train
DTXSID0033332,0,train,train,train
DTXSID4021181,0,train,train,train
DTXSID0023377,0,train,train,train
DTXSID0044993,0,train,train,train
DTXSID1021904,0,train,test,train
DTXSID1041423,0,train,train,train
DTXSID8023426,0,train,val,test
DTXSID6024628,0,train,train,train
DTXSID8045773,0,train,train,train
DTXSID5049239,0,train,train,train
DTXSID5047116,0,train,train,train
DTXSID5022722,0,train,train,test
DTXSID7047851,0,train,train,test
DTXSID4025167,0,train,train,train
DTXSID9045132,0,train,train,train
DTXSID5040540,0,train,train,train
DTXSID4023549,0,train,train,train
DTXSID9047675,0,train,train,train
DTXSID3044203,1,train,train,train
DTXSID5023611,0,train,train,train
DTXSID9045348,0,train,train,train
DTXSID2021650,0,train,train,train
DTXSID8047551,0,train,train,train
DTXSID9026265,0,train,test,train
DTXSID6024882,0,train,train,train
DTXSID2047197,0,train,test,test
DTXSID9023388,0,train,train,train
DTXSID9046154,0,train,train,train
DTXSID5032020,0,train,train,train
DTXSID5046279,0,train,val,train
DTXSID6020692,0,train,train,train
DTXSID8022408,0,train,train,train
DTXSID7044631,0,train,test,train
DTXSID3040643,0,train,train,train
DTXSID8020044,0,train,train,train
DTXSID0022193,0,train,test,train
DTXSID2020971,0,train,train,train
DTXSID8024101,0,train,train,test
DTXSID7044716,0,train,val,train
DTXSID2023771,0,train,val,test
DTXSID9045344,0,train,train,train
DTXSID2024038,0,train,train,train
DTXSID1027768,0,train,train,val
DTXSID9046942,0,train,val,test
DTXSID3041661,0,train,train,train
DTXSID8038857,0,train,test,train
DTXSID4032667,0,train,train,test
DTXSID1045871,0,train,train,train
DTXSID5024639,0,train,train,train
DTXSID1047158,0,train,val,test
DTXSID4046230,0,train,train,train
DTXSID2032558,0,train,val,train
DTXSID0020448,0,train,test,train
DTXSID4048985,0,train,test,train
DTXSID6047444,0,train,train,train
DTXSID6027341,0,train,train,test
DTXSID7044130,0,train,val,train
DTXSID1038795,0,train,train,train
DTXSID7046415,0,train,train,val
DTXSID6025850,0,train,train,train
DTXSID6046345,0,train,train,test
DTXSID1040372,0,train,test,train
DTXSID9045635,0,train,train,train
DTXSID7049009,0,train,train,train
DTXSID7048582,0,train,train,val
DTXSID6045240,0,train,train,train
DTXSID6029121,0,train,val,train
DTXSID9022609,0,train,train,train
DTXSID5021883,0,train,train,val
DTXSID3041827,0,train,train,train
DTXSID5044495,0,train,train,train
DTXSID3046796,0,train,train,train
DTXSID0025997,0,train,train,test
DTXSID4041995,0,train,train,train
DTXSID3048865,0,train,train,train
DTXSID1038298,0,train,train,train
DTXSID0046777,0,train,val,train
DTXSID5048978,0,train,test,train
DTXSID3048730,0,train,val,val
DTXSID4040268,0,train,train,train
DTXSID6024046,0,train,train,val
DTXSID6046503,0,train,train,train
DTXSID8044836,0,train,train,train
DTXSID1037197,0,train,train,train
DTXSID8047848,0,train,train,train
DTXSID2036299,0,train,train,train
DTXSID7046417,0,train,val,train
DTXSID0021759,0,train,val,train
DTXSID8047840,0,train,train,train
DTXSID1024124,0,train,train,test
DTXSID6032352,0,train,train,train
DTXSID4022947,0,train,val,train
DTXSID3046455,0,train,train,train
DTXSID7026998,0,train,train,train
DTXSID3046083,0,train,train,train
DTXSID7025180,0,train,train,val
DTXSID2022967,0,train,train,train
DTXSID5046140,0,train,train,test
DTXSID8024658,0,train,train,train
DTXSID3047899,0,train,train,train
DTXSID9044879,0,train,train,train
DTXSID2045810,0,train,test,train
DTXSID1047108,0,train,train,test
DTXSID8047137,0,train,test,train
DTXSID0048927,0,train,train,train
DTXSID8022612,0,train,train,train
DTXSID7045281,0,train,train,train
DTXSID5020863,0,train,test,train
DTXSID1026081,0,train,train,train
DTXSID9045685,0,train,train,train
DTXSID1020778,0,train,train,train
DTXSID4024721,0,train,train,train
DTXSID1032484,0,train,val,val
DTXSID6020199,0,train,train,train
DTXSID9046780,0,train,train,test
DTXSID4046101,0,train,train,train
DTXSID7023198,0,train,train,test
DTXSID7042063,0,train,train,test
DTXSID1031462,0,train,train,test
DTXSID3046401,0,train,train,train
DTXSID8042137,0,train,val,train
DTXSID7045659,0,train,train,val
DTXSID8037750,0,train,train,val
DTXSID9026712,0,train,train,val
DTXSID1027974,0,train,train,train
DTXSID4047202,0,train,train,train
DTXSID0020577,0,train,train,train
DTXSID0040208,0,train,train,test
DTXSID0048925,0,train,val,train
DTXSID3042059,0,train,train,train
DTXSID6041719,0,train,train,train
DTXSID7048902,0,train,train,train
DTXSID9046946,0,train,train,val
DTXSID8045987,0,train,val,train
DTXSID1034769,0,train,train,train
DTXSID5024261,0,train,train,test
DTXSID6021741,0,train,val,train
DTXSID6045169,0,train,val,train
DTXSID4049030,0,train,test,test
DTXSID6049301,0,train,train,train
DTXSID6020802,0,train,train,train
DTXSID8049381,0,train,train,train
DTXSID6044430,0,train,train,train
DTXSID8021939,0,train,val,train
DTXSID5048639,0,train,train,train
DTXSID0047585,0,train,train,train
DTXSID0021125,0,train,test,test
DTXSID7041708,0,train,train,train
DTXSID0024478,0,train,test,train
DTXSID1048964,0,train,train,train
DTXSID9048516,0,train,train,train
DTXSID6047159,0,train,train,train
DTXSID4047678,0,train,train,val
DTXSID8021802,0,train,train,train
DTXSID0021543,0,train,train,test
DTXSID0021127,0,train,train,train
DTXSID5045417,0,train,train,val
DTXSID2048907,0,train,test,train
DTXSID3021647,0,train,train,val
DTXSID4049321,0,train,val,train
DTXSID4040266,0,train,train,train
DTXSID8035423,0,train,train,train
DTXSID3029289,0,train,train,train
DTXSID3046530,0,train,train,train
DTXSID8023185,0,train,train,train
DTXSID3025889,0,train,train,train
DTXSID3023681,0,train,train,test
DTXSID6046183,0,train,train,val
DTXSID5041641,0,train,train,train
DTXSID5020447,0,train,train,val
DTXSID9025299,0,train,train,val
DTXSID2025975,0,train,train,train
DTXSID1047659,0,train,test,train
DTXSID3021144,0,train,train,train
DTXSID5024211,0,train,train,train
DTXSID1031626,0,train,train,train
DTXSID9023128,0,train,train,train
DTXSID3021198,0,train,train,train
DTXSID5027146,0,train,train,train
DTXSID8045438,0,train,train,val
DTXSID6024967,0,train,train,train
DTXSID4022446,0,train,train,val
DTXSID5046358,0,train,train,train
DTXSID0047038,0,train,train,train
DTXSID1027504,0,train,train,train
DTXSID6020771,0,train,train,train
DTXSID4045474,0,train,train,train
DTXSID5041437,0,train,test,train
DTXSID5047372,0,train,test,train
DTXSID7032424,0,train,train,train
DTXSID3044124,0,train,train,train
DTXSID9046570,0,train,train,train
DTXSID0045832,0,train,train,train
DTXSID1027265,0,train,train,train
DTXSID6049303,0,train,train,train
DTXSID3049417,0,train,train,train
DTXSID8046242,0,train,val,train
DTXSID0026040,0,train,train,train
DTXSID7048742,0,train,train,train
DTXSID3040720,0,train,train,train
DTXSID0047296,0,train,train,train
DTXSID6046555,0,train,val,val
DTXSID7024320,0,train,train,test
DTXSID4044791,0,train,train,train
DTXSID5021546,0,train,train,train
DTXSID4023179,0,train,val,train
DTXSID4040765,0,train,train,val
DTXSID6048969,0,train,train,train
DTXSID2020424,0,train,train,val
DTXSID1022396,1,train,train,train
DTXSID6045088,0,train,test,train
DTXSID8020381,0,train,train,train
DTXSID6034764,0,train,train,train
DTXSID4039231,0,train,train,train
DTXSID3020093,0,train,train,train
DTXSID0046858,0,train,train,train
DTXSID5020520,0,train,train,train
DTXSID1048170,1,train,train,train
DTXSID1047819,0,train,train,train
DTXSID3046299,0,train,train,train
DTXSID6024591,0,train,train,train
DTXSID3032464,0,train,train,train
DTXSID7048794,0,train,train,val
DTXSID3042631,0,train,train,val
DTXSID8046323,0,train,val,train
DTXSID8042052,0,train,val,val
DTXSID3041665,0,train,val,test
DTXSID3033276,0,train,val,val
DTXSID6047072,0,train,train,train
DTXSID5020499,0,train,test,val
DTXSID3021065,0,train,test,train
DTXSID2021442,0,train,train,train
DTXSID3049336,0,train,train,train
DTXSID5025572,0,train,train,train
DTXSID0047581,0,train,test,train
DTXSID5020738,0,train,train,train
DTXSID0024474,0,train,train,train
DTXSID7044712,0,train,train,train
DTXSID2021286,0,train,val,train
DTXSID8044620,0,train,train,train
DTXSID5032442,0,train,train,train
DTXSID8047000,0,train,train,train
DTXSID7020342,0,train,train,train
DTXSID0021339,0,train,test,train
DTXSID2045652,0,train,train,train
DTXSID3027320,0,train,train,train
DTXSID1046421,0,train,train,train
DTXSID5049025,0,train,train,val
DTXSID8020468,0,train,train,train
DTXSID4030336,0,train,test,train
DTXSID5037494,0,train,train,train
DTXSID8046539,0,train,train,train
DTXSID6044565,0,train,train,train
DTXSID3037672,0,train,train,train
DTXSID7022384,1,train,train,train
DTXSID3020704,0,train,train,train
DTXSID8046167,0,train,train,test
DTXSID5026091,0,train,train,train
DTXSID7025922,0,train,train,train
DTXSID0047082,0,train,val,train
DTXSID4047127,0,train,train,train
DTXSID1037303,0,train,train,train
DTXSID0046191,0,train,test,val
DTXSID6027975,0,train,train,train
DTXSID7046386,0,train,train,train
DTXSID7025637,0,train,val,train
DTXSID2025503,0,train,train,val
DTXSID2021070,0,train,test,train
DTXSID4020240,0,train,test,train
DTXSID5027770,0,train,train,train
DTXSID9034232,0,train,train,train
DTXSID4045711,0,train,train,train
DTXSID4047098,0,train,train,train
DTXSID7025764,0,train,train,val
DTXSID2021234,0,train,train,val
DTXSID3045223,0,train,train,train
DTXSID2025715,0,train,train,train
DTXSID3040697,0,train,train,train
DTXSID1022556,0,train,train,train
DTXSID7044895,0,train,train,train
DTXSID6048171,0,train,train,test
DTXSID7049007,0,train,train,train
DTXSID7020687,0,train,train,train
DTXSID0032813,0,train,train,train
DTXSID6020646,0,train,train,train
DTXSID3020671,0,train,test,val
DTXSID8022113,0,train,train,train
DTXSID7046887,0,train,val,test
DTXSID9040760,1,train,train,train
DTXSID5047110,0,train,val,train
DTXSID3048574,0,train,val,train
DTXSID2020501,0,train,train,train
DTXSID2021492,0,train,train,val
DTXSID0027802,0,train,train,train
DTXSID0050425,0,train,train,train
DTXSID5041516,0,train,train,train
DTXSID3049380,0,train,train,train
DTXSID1044853,0,train,val,train
DTXSID6022006,0,train,train,train
DTXSID6048597,0,train,train,test
DTXSID6048838,0,train,train,train
DTXSID2046545,0,train,test,train
DTXSID7024035,0,train,train,train
DTXSID6046422,0,train,train,train
DTXSID7021156,0,train,train,train
DTXSID7046463,0,train,test,train
DTXSID1047443,0,train,train,train
DTXSID0020232,0,train,train,train
DTXSID1049306,0,train,train,train
DTXSID3036496,0,train,train,train
DTXSID6048757,0,train,val,train
DTXSID1021241,0,train,train,train
DTXSID1045798,0,train,val,train
DTXSID1046423,0,train,train,test
DTXSID6046682,0,train,train,train
DTXSID9026714,0,train,train,train
DTXSID7045526,0,train,test,train
DTXSID6044307,0,train,train,train
DTXSID6026080,0,train,train,test
DTXSID2045523,0,train,train,train
DTXSID1038666,0,train,train,train
DTXSID1021744,0,train,test,train
DTXSID3022742,0,train,train,val
DTXSID4047547,0,train,train,test
DTXSID2034091,0,train,train,test
DTXSID2022674,0,train,train,train
DTXSID6027343,0,train,train,train
DTXSID3046407,0,train,train,train
DTXSID2045448,0,train,train,test
DTXSID8048864,0,train,test,train
DTXSID9022736,0,train,train,train
DTXSID0048892,0,train,train,train
DTXSID9026926,0,train,val,test
DTXSID7049051,0,train,train,train
DTXSID1027635,0,train,train,train
DTXSID9022607,0,train,train,test
DTXSID5021251,0,train,train,train
DTXSID4041363,0,train,train,train
DTXSID7022598,0,train,train,train
DTXSID6021458,0,train,train,train
DTXSID7049003,0,train,train,train
DTXSID8027793,0,train,train,train
DTXSID6047157,0,train,train,train
DTXSID3021851,0,train,train,val
DTXSID9021764,0,train,train,val
DTXSID9048198,0,train,train,test
DTXSID3048578,0,train,val,train
DTXSID4025240,0,train,train,train
DTXSID6046921,0,train,train,train
DTXSID4042254,0,train,train,train
DTXSID8044381,0,train,val,train
DTXSID3047893,0,train,train,train
DTXSID4046103,0,train,test,train
DTXSID4024640,0,train,train,train
DTXSID4023177,1,train,val,train
DTXSID2020761,0,train,train,train
DTXSID7023194,0,train,test,train
DTXSID0046060,0,train,train,train
DTXSID3048819,0,train,train,train
DTXSID0020604,0,train,train,train
DTXSID3041405,0,train,train,train
DTXSID0022305,0,train,test,train
DTXSID8035180,0,train,train,train
DTXSID6044854,0,train,train,test
DTXSID2024585,0,train,train,train
DTXSID5045914,0,train,train,train
DTXSID7047857,0,train,train,train
DTXSID1046891,0,train,train,train
DTXSID5047322,0,train,train,train
DTXSID0045753,0,train,train,train
DTXSID8027797,0,train,train,train
DTXSID1047817,0,train,train,train
DTXSID0034227,0,train,train,train
DTXSID7045318,1,train,train,train
DTXSID5024344,0,train,val,train
DTXSID5027308,0,train,train,train
DTXSID4022573,0,train,train,train
DTXSID5025815,0,train,train,train
DTXSID6049430,0,train,train,train
DTXSID0042612,0,train,train,test
DTXSID5038830,0,train,train,train
DTXSID4023622,0,train,test,train
DTXSID3041794,0,train,test,val
DTXSID0046147,0,train,train,train
DTXSID1048962,0,train,train,train
DTXSID0023292,0,train,train,train
DTXSID5049314,0,train,train,train
DTXSID5024976,0,train,train,train
DTXSID8027167,0,train,train,train
DTXSID5025819,0,train,val,train
DTXSID1024598,0,train,test,test
DTXSID7046548,0,train,test,test
DTXSID0048761,0,train,val,train
DTXSID9025249,0,train,train,test
DTXSID6045296,0,train,train,train
DTXSID8046038,0,train,val,train
DTXSID3032751,0,train,train,test
DTXSID7025051,0,train,train,train
DTXSID2023567,0,train,train,val
DTXSID2032637,0,train,train,train
DTXSID8029234,0,train,val,train
DTXSID2023224,0,train,train,train
DTXSID7029110,0,train,train,train
DTXSID0049072,0,train,train,test
DTXSID3046409,0,train,train,train
DTXSID9029194,0,train,train,test
DTXSID8031865,0,train,train,train
DTXSID6048882,0,train,train,train
DTXSID0020105,0,train,train,val
DTXSID5042299,0,train,train,train
DTXSID8031603,0,train,train,train
DTXSID0048684,0,train,train,train
DTXSID8029600,0,train,train,test
DTXSID0044945,0,train,train,test
DTXSID8047892,0,train,val,train
DTXSID1046184,0,train,train,val
DTXSID9020322,0,train,train,train
DTXSID8034665,0,train,val,train
DTXSID1048835,0,train,train,train
DTXSID4048513,1,train,train,train
DTXSID3045855,0,train,train,val
DTXSID7044847,0,train,train,train
DTXSID3026984,0,train,test,train
DTXSID8047842,0,train,test,train
DTXSID3022401,0,train,test,train
DTXSID8041379,0,train,test,train
DTXSID4020535,0,train,val,train
DTXSID7044471,0,train,train,train
DTXSID5025447,0,train,train,train
DTXSID8020911,1,train,train,train
DTXSID7022411,0,train,train,train
DTXSID2020139,1,train,train,val
DTXSID6032358,0,train,test,train
DTXSID5046986,0,train,train,train
DTXSID8045989,0,train,train,train
DTXSID1024916,0,train,train,train
DTXSID5049362,0,train,train,val
DTXSID9047205,0,train,train,train
DTXSID3047554,0,train,train,val
DTXSID0040965,0,train,train,train
DTXSID2049052,0,train,val,train
DTXSID2048741,0,train,val,train
DTXSID7023196,0,train,train,val
DTXSID7021657,0,train,train,train
DTXSID4021395,0,train,train,train
DTXSID1021322,0,train,train,val
DTXSID5024051,0,train,train,train
DTXSID1029122,0,train,train,train
DTXSID8024234,0,train,train,train
DTXSID8042189,0,train,train,train
DTXSID5025730,0,train,train,train
DTXSID7021104,0,train,train,val
DTXSID2032348,0,train,train,train
DTXSID4037748,0,train,train,train
DTXSID3029150,0,train,train,train
DTXSID2032180,0,train,train,val
DTXSID6041133,0,train,train,train
DTXSID0023371,0,train,train,train
DTXSID4041573,0,train,test,train
DTXSID0047533,0,train,val,train
DTXSID0040751,1,train,test,train
DTXSID7048669,0,train,train,val
DTXSID7045865,0,train,train,val
DTXSID7046207,0,train,train,train
DTXSID4022991,0,train,val,val
DTXSID2044131,0,train,test,train
DTXSID1044221,0,train,train,val
DTXSID3020756,0,train,train,test
DTXSID6024414,0,train,train,train
DTXSID6044808,0,train,train,val
DTXSID6045248,0,train,train,train
DTXSID0041220,0,train,train,val
DTXSID3048861,0,train,test,train
DTXSID1037565,0,train,val,val
DTXSID3040770,0,train,test,train
DTXSID0027228,0,train,train,train
DTXSID7041752,0,train,train,train
DTXSID8023636,0,train,val,train
DTXSID8044626,0,train,train,train
DTXSID0044288,0,train,test,test
DTXSID6026612,0,train,train,train
DTXSID4045686,0,train,train,train
DTXSID4022527,0,train,val,train
DTXSID9022817,0,train,train,train
DTXSID3048788,0,train,train,train
DTXSID5026097,0,train,train,train
DTXSID5023740,0,train,train,val
DTXSID8033649,0,train,train,train
DTXSID8022084,0,train,train,train
DTXSID9030258,0,train,train,train
DTXSID3027291,0,train,train,test
DTXSID4021472,0,train,train,train
DTXSID3038808,0,train,test,train
DTXSID1040792,0,train,train,train
DTXSID0042169,0,train,train,val
DTXSID2047648,0,train,train,train
DTXSID0023612,0,train,train,train
DTXSID4048854,0,train,test,test
DTXSID9021689,0,train,test,train
DTXSID3020700,0,train,train,train
DTXSID3040728,0,train,train,train
DTXSID4048856,0,train,val,val
DTXSID7037717,0,train,train,test
DTXSID9025661,0,train,train,train
DTXSID1045588,0,train,train,train
DTXSID7023697,0,train,train,train
DTXSID4031356,0,train,test,train
DTXSID8032675,0,train,train,train
DTXSID9032581,0,train,train,train
DTXSID3044469,0,train,train,train
DTXSID6026878,0,train,train,train
DTXSID2027834,0,train,val,val
DTXSID1026089,0,train,train,train
DTXSID6044690,0,train,test,train
DTXSID1029255,0,train,train,train
DTXSID4048933,0,train,train,train
DTXSID9046285,0,train,train,train
DTXSID2027381,0,train,train,train
DTXSID4047412,0,train,train,train
DTXSID1049015,0,train,test,train
DTXSID5048687,0,train,train,train
DTXSID8046034,0,train,train,train
DTXSID8025096,0,train,val,train
DTXSID3048605,0,train,train,train
DTXSID5022938,0,train,train,train
DTXSID2048583,0,train,train,train
DTXSID5047451,0,train,train,train
DTXSID4044824,0,train,test,train
DTXSID6032354,0,train,train,train
DTXSID7032470,0,train,train,train
DTXSID2022090,0,train,train,train
DTXSID6020309,0,train,train,train
DTXSID9020453,0,train,train,train
DTXSID6021377,0,train,train,val
DTXSID0020363,0,train,train,train
DTXSID1041421,0,train,val,val
DTXSID6046470,0,train,train,train
DTXSID7047801,0,train,train,train
DTXSID1035286,0,train,train,train
DTXSID8020256,0,train,train,train
DTXSID4024729,0,train,train,train
DTXSID4049406,0,train,val,train
DTXSID6044513,0,train,train,train
DTXSID3022825,0,train,train,train
DTXSID8025628,0,train,val,train
DTXSID8025464,0,train,train,train
DTXSID7023227,1,train,train,val
DTXSID8044462,0,train,train,train
DTXSID2047725,0,train,val,train
DTXSID4026979,0,train,train,train
DTXSID2029246,0,train,train,train
DTXSID1023603,0,train,train,train
DTXSID4021890,0,train,train,train
DTXSID6028022,0,train,val,test
DTXSID3022370,0,train,test,train
DTXSID8048737,0,train,train,train
DTXSID3025209,0,train,train,train
DTXSID9025538,0,train,test,train
DTXSID5026122,0,train,train,train
DTXSID2049399,0,train,train,train
DTXSID5044609,0,train,train,test
DTXSID9049293,0,train,train,train
DTXSID1020857,0,train,train,train
DTXSID8041828,0,train,train,val
DTXSID1046639,0,train,train,train
DTXSID3026641,0,train,train,test
