ID,label,split_1,split_2,split_3
DTXSID0044496,0,train,train,train
DTXSID9032537,1,train,train,train
DTXSID4024981,0,train,train,train
DTXSID9047128,0,train,val,train
DTXSID2041917,0,train,train,test
DTXSID9046100,0,train,train,val
DTXSID1047071,0,train,test,train
DTXSID4041363,0,train,train,train
DTXSID9057719,1,train,train,test
DTXSID7021601,0,train,train,val
DTXSID3045805,0,train,train,train
DTXSID8025707,1,train,train,val
DTXSID8029072,0,train,train,val
DTXSID5020499,0,train,val,val
DTXSID8044206,0,train,train,train
DTXSID0025361,0,train,train,train
DTXSID0044606,0,train,train,test
DTXSID2044846,1,train,train,train
DTXSID3025170,0,train,train,train
DTXSID8020917,1,train,train,train
DTXSID8029608,0,train,train,val
DTXSID4048808,0,train,train,train
DTXSID8020967,0,train,train,train
DTXSID9020877,0,train,train,train
DTXSID4046020,0,train,train,train
DTXSID3041580,0,train,test,train
DTXSID6046557,0,train,train,train
DTXSID1041897,1,train,train,train
DTXSID2024660,0,train,train,train
DTXSID0021123,0,train,train,val
DTXSID4026212,1,train,train,val
DTXSID0022519,0,train,val,train
DTXSID5027352,0,train,train,train
DTXSID5041302,0,train,test,train
DTXSID0047034,0,train,train,train
DTXSID5044603,0,train,train,train
DTXSID5020576,1,train,train,train
DTXSID1052539,0,train,train,train
DTXSID5045677,0,train,train,train
DTXSID1048839,1,train,train,train
DTXSID6025149,1,train,train,test
DTXSID2022123,0,train,test,train
DTXSID7021237,0,train,train,train
DTXSID7044215,0,train,train,test
DTXSID3057806,0,train,train,train
DTXSID3047893,1,train,val,train
DTXSID5025449,0,train,test,train
DTXSID6022131,0,train,train,train
DTXSID6036467,0,train,train,train
DTXSID0034223,1,train,train,train
DTXSID1032511,0,train,val,train
DTXSID8023971,0,train,train,train
DTXSID3047639,0,train,train,train
DTXSID6045400,0,train,test,test
DTXSID2027624,0,train,train,train
DTXSID1023609,0,train,train,train
DTXSID1025805,1,train,train,val
DTXSID9025538,1,train,test,train
DTXSID4025743,0,train,train,train
DTXSID8030760,0,train,train,train
DTXSID1025649,1,train,train,val
DTXSID8024602,0,train,train,train
DTXSID0021096,0,train,train,train
DTXSID2034542,0,train,train,train
DTXSID7040285,0,train,val,val
DTXSID4025587,0,train,train,train
DTXSID1044720,0,train,val,train
DTXSID0020070,0,train,val,train
DTXSID0024509,0,train,train,train
DTXSID0042086,1,train,train,train
DTXSID9045265,0,train,test,train
DTXSID0048890,0,train,train,train
DTXSID9022603,0,train,train,val
DTXSID6049068,1,train,train,train
DTXSID5021128,0,train,test,test
DTXSID7047774,0,train,train,test
DTXSID0021256,0,train,train,val
DTXSID3029607,0,train,train,train
DTXSID9044164,1,train,train,train
DTXSID7022968,0,train,train,train
DTXSID3046821,0,train,train,test
DTXSID1046506,0,train,train,train
DTXSID1041639,0,train,test,train
DTXSID8022822,0,train,train,train
DTXSID4020086,0,train,train,train
DTXSID9046235,1,train,train,val
DTXSID3025178,0,train,test,train
DTXSID7023936,0,train,train,train
DTXSID5045380,0,train,test,train
DTXSID9026714,0,train,train,train
DTXSID0046066,0,train,train,train
DTXSID0020107,0,train,train,train
DTXSID0021462,1,train,train,train
DTXSID1020485,1,train,train,train
DTXSID3023057,1,train,train,train
DTXSID7047356,0,train,train,train
DTXSID8046163,0,train,train,train
DTXSID8026775,0,train,train,train
DTXSID0027432,0,train,val,train
DTXSID2026600,0,train,val,train
DTXSID7044681,0,train,train,train
DTXSID4021002,0,train,train,val
DTXSID3040728,0,train,test,train
DTXSID2034673,0,train,train,train
DTXSID4047547,0,train,train,train
DTXSID3041613,1,train,train,train
DTXSID2022593,0,train,train,val
DTXSID1021798,0,train,test,train
DTXSID4025113,0,train,train,train
DTXSID1038795,0,train,train,train
DTXSID9047590,0,train,train,val
DTXSID6021373,0,train,val,train
DTXSID7025394,0,train,train,train
DTXSID4020539,0,train,test,train
DTXSID3047760,0,train,train,train
DTXSID7044217,0,train,train,train
DTXSID6024674,0,train,train,train
DTXSID0022777,1,train,train,train
DTXSID7021362,0,train,test,val
DTXSID8041793,0,train,train,train
DTXSID9049083,0,train,train,train
DTXSID0034227,0,train,train,val
DTXSID6032352,0,train,train,test
DTXSID4045551,0,train,train,train
DTXSID9034282,0,train,train,train
DTXSID5024261,0,train,train,train
DTXSID9027158,0,train,train,test
DTXSID2022179,0,train,train,train
DTXSID8021519,0,train,test,train
DTXSID3042394,0,train,train,train
DTXSID9046158,0,train,test,train
DTXSID9021392,0,train,train,train
DTXSID9033923,1,train,train,test
DTXSID6021321,0,train,train,train
DTXSID1046768,1,train,train,val
DTXSID4022731,0,train,val,train
DTXSID6029171,0,train,train,train
DTXSID9041075,0,train,train,val
DTXSID7021655,0,train,test,train
DTXSID5044819,0,train,val,train
DTXSID7026653,0,train,train,train
DTXSID2057651,0,train,train,train
DTXSID2045072,0,train,val,train
DTXSID2048379,0,train,train,train
DTXSID8022406,1,train,test,train
DTXSID9047962,1,train,train,train
DTXSID7042061,0,train,train,train
DTXSID0041646,0,train,test,train
DTXSID4041995,0,train,train,train
DTXSID1049277,0,train,train,train
DTXSID8047399,0,train,train,train
DTXSID0027438,0,train,train,train
DTXSID8024101,0,train,train,train
DTXSID6022977,0,train,train,train
DTXSID8026694,0,train,train,test
DTXSID9020669,1,train,train,train
DTXSID4047593,0,train,train,train
DTXSID5048716,0,train,train,train
DTXSID3047053,0,train,train,train
DTXSID6024466,0,train,train,val
DTXSID6027551,0,train,train,train
DTXSID1022394,1,train,train,train
DTXSID2047149,0,train,train,train
DTXSID9057844,0,train,train,train
DTXSID9024930,1,train,test,train
DTXSID4022868,0,train,train,train
DTXSID6044983,0,train,train,val
DTXSID2041460,0,train,train,train
DTXSID0048844,0,train,train,train
DTXSID0057702,1,train,test,train
DTXSID9020459,0,train,train,val
DTXSID1046396,0,train,train,train
DTXSID8024529,0,train,val,train
DTXSID7045607,0,train,train,train
DTXSID0045202,0,train,train,train
DTXSID0044494,0,train,train,train
DTXSID7020766,0,train,train,train
DTXSID1021114,1,train,train,train
DTXSID6046260,0,train,val,train
DTXSID9021710,0,train,train,train
DTXSID3024780,0,train,train,train
DTXSID4048191,1,train,test,train
DTXSID0026098,0,train,train,train
DTXSID0047587,0,train,train,val
DTXSID4044535,0,train,test,train
DTXSID1057795,0,train,train,train
DTXSID4042206,1,train,train,train
DTXSID2025183,1,train,train,train
DTXSID8045804,1,train,test,train
DTXSID7020893,1,train,train,val
DTXSID0029133,0,train,train,train
DTXSID4043777,1,train,train,train
DTXSID2045862,0,train,train,train
DTXSID1052585,0,train,train,test
DTXSID8044462,0,train,val,val
DTXSID2021995,0,train,train,train
DTXSID1045407,0,train,train,train
DTXSID3045697,0,train,train,train
DTXSID9040554,0,train,train,train
DTXSID3022405,1,train,val,test
DTXSID7029871,1,train,train,train
DTXSID9041366,0,train,train,train
DTXSID4021975,0,train,train,train
DTXSID4044793,0,train,train,train
DTXSID6046507,1,train,train,train
DTXSID9020112,0,train,test,train
DTXSID6032645,0,train,train,train
DTXSID3023764,0,train,train,train
DTXSID5024055,0,train,train,train
DTXSID8021729,1,train,train,train
DTXSID2027094,0,train,train,train
DTXSID4052550,0,train,train,val
DTXSID1025512,1,train,val,train
DTXSID1026954,0,train,test,train
DTXSID6032192,1,train,train,train
DTXSID3036105,0,train,train,train
DTXSID1041346,0,train,train,val
DTXSID6057829,0,train,train,train
DTXSID9045215,0,train,train,train
DTXSID7046332,0,train,train,val
DTXSID2024585,1,train,train,train
DTXSID2020929,0,train,train,train
DTXSID7044633,0,train,test,val
DTXSID7057602,0,train,val,val
DTXSID2049424,0,train,train,train
DTXSID0047872,0,train,train,train
DTXSID6020224,0,train,train,train
DTXSID2048791,0,train,test,train
DTXSID5032315,1,train,train,val
DTXSID8021561,0,train,train,train
DTXSID6026797,0,train,train,test
DTXSID2034382,1,train,val,train
DTXSID3022089,0,train,train,test
DTXSID4051900,0,train,train,train
DTXSID1057745,0,train,train,train
DTXSID8051544,0,train,train,train
DTXSID1048671,0,train,train,train
DTXSID5023740,1,train,train,train
DTXSID9023540,0,train,train,train
DTXSID6045614,0,train,train,test
DTXSID9022526,1,train,train,train
DTXSID4044953,0,train,train,train
DTXSID2021993,0,train,train,train
DTXSID5040700,0,train,test,train
DTXSID4057849,1,train,train,train
DTXSID3047897,0,train,train,train
DTXSID4021347,0,train,train,train
DTXSID8025628,1,train,test,train
DTXSID0049313,0,train,test,test
DTXSID5023748,0,train,train,train
DTXSID0049288,0,train,val,train
DTXSID5020360,1,train,train,train
DTXSID6057825,0,train,train,train
DTXSID3023479,0,train,val,train
DTXSID0026830,0,train,train,train
DTXSID1042443,1,train,val,train
DTXSID4020664,0,train,train,test
DTXSID2025977,1,train,train,train
DTXSID6045820,0,train,train,train
DTXSID2045600,0,train,train,train
DTXSID2048167,0,train,train,test
DTXSID7041413,0,train,train,train
DTXSID6050386,0,train,train,train
DTXSID6047157,0,train,test,train
DTXSID5041643,0,train,train,train
DTXSID8023349,0,train,train,train
DTXSID0047400,1,train,test,train
DTXSID6048886,0,train,train,val
DTXSID8027581,0,train,train,test
DTXSID1024463,0,train,test,test
DTXSID2021284,0,train,train,test
DTXSID2044973,0,train,train,train
DTXSID6042074,0,train,train,train
DTXSID9021130,0,train,val,train
DTXSID6047789,0,train,train,train
DTXSID5047405,0,train,train,train
DTXSID5020314,1,train,train,train
DTXSID1049221,1,train,test,train
DTXSID1024338,0,train,train,val
DTXSID1047310,1,train,train,train
DTXSID1045669,1,train,train,train
DTXSID0029262,0,train,train,test
DTXSID3029154,0,train,train,train
DTXSID7041253,0,train,train,test
DTXSID5022279,0,train,train,test
DTXSID6022636,0,train,train,train
DTXSID7027049,0,train,train,test
DTXSID2045810,1,train,train,train
DTXSID1048912,1,train,train,train
DTXSID0048636,0,train,train,train
DTXSID3020912,0,train,train,train
DTXSID4020612,0,train,train,test
DTXSID2048161,1,train,train,train
DTXSID6024204,0,train,train,train
DTXSID4047963,1,train,train,train
DTXSID9022522,0,train,train,train
DTXSID3024366,0,train,train,train
DTXSID8041327,0,train,train,train
DTXSID3044384,0,train,train,train
DTXSID5025572,0,train,train,train
DTXSID3046584,0,train,train,test
DTXSID0025862,0,train,train,train
DTXSID5022439,0,train,test,val
DTXSID9026849,0,train,train,train
DTXSID1046714,0,train,train,train
DTXSID0044781,1,train,train,train
DTXSID4042252,1,train,train,test
DTXSID2046410,0,train,train,train
DTXSID1048916,0,train,train,train
DTXSID0040705,0,train,train,train
DTXSID9034818,0,train,train,train
DTXSID1047782,0,train,val,train
DTXSID5046851,0,train,val,train
DTXSID4022812,0,train,train,train
DTXSID9021847,0,train,train,train
DTXSID6021583,0,train,train,test
DTXSID9021342,1,train,train,train
DTXSID0057627,1,train,train,train
DTXSID0038700,1,train,val,train
DTXSID0024505,0,train,train,train
DTXSID3041611,0,train,train,train
DTXSID0041357,1,train,val,train
DTXSID2032398,1,train,train,train
DTXSID7048582,0,train,train,train
DTXSID5029217,0,train,train,val
DTXSID5020738,0,train,train,train
DTXSID5033179,0,train,train,train
DTXSID7035305,0,train,train,train
DTXSID1023231,0,train,test,train
DTXSID6044519,1,train,train,train
DTXSID2047773,0,train,train,train
DTXSID2041626,0,train,train,train
DTXSID7026235,0,train,train,train
DTXSID8031863,0,train,train,train
DTXSID2025137,0,train,test,train
DTXSID7046889,1,train,train,train
DTXSID9032589,1,train,test,val
DTXSID9022576,1,train,val,test
DTXSID4023672,0,train,test,train
DTXSID3044752,0,train,train,train
DTXSID1044932,0,train,train,train
DTXSID3047508,0,train,train,train
DTXSID0023113,0,train,train,train
DTXSID4027529,0,train,val,train
DTXSID7024160,1,train,train,train
DTXSID6023367,0,train,train,train
DTXSID9026631,0,train,train,train
DTXSID4034576,0,train,train,train
DTXSID3026514,0,train,train,train
DTXSID2046200,0,train,train,test
DTXSID0038756,0,train,train,train
DTXSID9025328,1,train,train,train
DTXSID2052574,1,train,train,train
DTXSID9020376,0,train,train,train
DTXSID4025240,0,train,train,test
DTXSID1057662,1,train,train,val
DTXSID4049377,0,train,val,train
DTXSID3048520,0,train,train,train
DTXSID5022857,1,train,train,train
DTXSID6057794,0,train,train,train
DTXSID8046799,0,train,val,train
DTXSID0046195,0,train,train,train
DTXSID3044839,0,train,test,train
DTXSID4047206,0,train,train,train
DTXSID7020710,0,train,train,train
DTXSID8049337,1,train,train,train
DTXSID7023853,0,train,test,train
DTXSID7024370,0,train,val,train
DTXSID2041759,1,train,train,train
DTXSID0032655,1,train,train,train
DTXSID9022736,0,train,val,train
DTXSID2040151,0,train,train,train
DTXSID6042490,0,train,train,train
DTXSID5037739,1,train,train,train
DTXSID8049412,1,train,train,train
DTXSID1045081,0,train,train,train
DTXSID8047682,0,train,train,train
DTXSID6022345,1,train,train,train
DTXSID2026446,1,train,train,train
DTXSID6047315,1,train,train,test
DTXSID4044662,0,train,train,train
DTXSID9021976,0,train,train,train
DTXSID0047248,0,train,train,train
DTXSID4044743,0,train,train,train
DTXSID7027413,0,train,train,val
DTXSID0046305,0,train,train,train
DTXSID2049349,0,train,train,train
DTXSID6044436,0,train,train,train
DTXSID5025285,0,train,train,val
DTXSID9042209,0,train,train,train
DTXSID1045089,0,train,train,train
DTXSID7049348,0,train,train,train
DTXSID8047472,0,train,train,train
DTXSID7024166,0,train,test,train
DTXSID6040668,1,train,train,train
DTXSID2020890,0,train,test,val
DTXSID7025427,0,train,train,train
DTXSID3020099,1,train,train,test
DTXSID6021957,0,train,test,train
DTXSID0020072,1,train,train,train
DTXSID3021770,1,train,train,train
DTXSID5022271,1,train,train,train
DTXSID2040236,0,train,val,train
DTXSID2021739,0,train,train,train
DTXSID9046576,1,train,train,test
DTXSID2021442,0,train,train,train
DTXSID2045943,1,train,train,train
DTXSID9049403,0,train,train,test
DTXSID5047530,1,train,train,train
DTXSID1020932,0,train,train,train
DTXSID2044898,0,train,train,train
DTXSID1020805,0,train,test,train
DTXSID0049363,0,train,train,train
DTXSID9048728,0,train,test,train
DTXSID9057715,1,train,val,train
DTXSID6023868,1,train,train,train
DTXSID9024986,1,train,train,train
DTXSID1038824,0,train,train,train
DTXSID6026799,0,train,train,train
DTXSID7021526,0,train,train,train
DTXSID2044428,0,train,train,train
DTXSID2044503,0,train,train,train
DTXSID0024553,0,train,train,train
DTXSID9025037,1,train,train,train
DTXSID6057827,0,train,train,train
DTXSID4047094,0,train,train,train
DTXSID5021093,0,train,train,train
DTXSID3027039,0,train,train,val
DTXSID1057749,1,train,train,train
DTXSID7052735,0,train,train,train
DTXSID5044574,0,train,train,train
DTXSID3022409,0,train,train,train
DTXSID8045519,0,train,train,train
DTXSID9025401,1,train,train,train
DTXSID8046585,0,train,test,train
DTXSID6048836,0,train,train,test
DTXSID6040614,0,train,train,train
DTXSID7042279,0,train,train,val
DTXSID6022391,1,train,train,train
DTXSID3022582,0,train,train,train
DTXSID7038864,1,train,train,train
DTXSID1049273,1,train,train,train
DTXSID4023414,0,train,train,train
DTXSID6025355,0,train,train,train
DTXSID8042181,0,train,train,train
DTXSID3057773,0,train,val,test
DTXSID5020732,0,train,train,train
DTXSID3047683,0,train,train,train
DTXSID6032358,0,train,train,train
DTXSID6048961,1,train,train,test
DTXSID3027530,0,train,test,train
DTXSID4021973,1,train,train,train
DTXSID4021632,0,train,train,train
DTXSID2046385,0,train,test,train
DTXSID9020118,0,train,train,train
DTXSID4041521,0,train,train,train
DTXSID3041530,0,train,test,train
DTXSID1020859,0,train,train,train
DTXSID5021255,0,train,train,train
DTXSID1021403,0,train,test,train
DTXSID4032374,1,train,train,train
DTXSID8024072,0,train,train,train
DTXSID2048793,0,train,train,train
DTXSID9025796,0,train,val,train
DTXSID1020984,0,train,train,train
DTXSID4020901,0,train,train,train
DTXSID0047406,0,train,train,train
DTXSID0022981,0,train,train,train
DTXSID9048855,0,train,val,train
DTXSID1047605,1,train,train,train
DTXSID6047787,0,train,train,train
DTXSID2047359,0,train,test,val
DTXSID1023990,0,train,train,val
DTXSID5021881,0,train,test,train
DTXSID0026838,0,train,train,train
DTXSID2031956,0,train,train,test
DTXSID9041233,0,train,train,test
DTXSID0037493,0,train,train,train
DTXSID3039242,0,train,train,train
DTXSID8042632,0,train,val,train
DTXSID8041117,0,train,train,test
DTXSID5044817,1,train,train,train
DTXSID2025557,0,train,train,train
DTXSID2049006,0,train,train,train
DTXSID3020415,0,train,train,train
DTXSID5025815,0,train,train,train
DTXSID7044429,0,train,train,train
DTXSID7021233,0,train,train,train
DTXSID4040767,1,train,train,train
DTXSID7020261,0,train,train,train
DTXSID0021254,0,train,train,train
DTXSID5020023,0,train,val,test
DTXSID1052587,0,train,train,train
DTXSID9020241,1,train,train,test
DTXSID8040274,1,train,train,train
DTXSID7022120,1,train,train,train
DTXSID7048744,0,train,val,train
DTXSID9046073,0,train,train,train
DTXSID9057630,1,train,train,train
DTXSID5047087,0,train,train,train
DTXSID0046698,0,train,train,train
DTXSID7021605,0,train,test,train
DTXSID0047030,0,train,train,test
DTXSID6020646,0,train,train,test
DTXSID3032670,0,train,train,train
DTXSID4057760,0,train,train,train
DTXSID1025726,0,train,test,train
DTXSID1048598,0,train,train,train
DTXSID4029149,0,train,train,train
DTXSID0038881,1,train,train,val
DTXSID2021159,0,train,train,val
DTXSID2040656,0,train,train,train
DTXSID2041880,0,train,test,test
DTXSID6041638,0,train,train,train
DTXSID2047193,0,train,train,train
DTXSID0021620,0,train,train,train
DTXSID8029317,0,train,train,train
DTXSID7023699,0,train,train,train
DTXSID3052309,0,train,train,train
DTXSID2057730,1,train,train,train
DTXSID6026167,0,train,train,train
DTXSID6045531,0,train,train,train
DTXSID6049018,0,train,test,train
DTXSID0026208,1,train,train,train
DTXSID4046157,0,train,train,train
DTXSID0021545,0,train,train,train
DTXSID6042365,1,train,train,train
DTXSID2034465,0,train,train,val
DTXSID2027206,0,train,train,train
DTXSID1040243,1,train,train,train
DTXSID7038810,0,train,train,train
DTXSID5020861,1,train,val,train
DTXSID3037541,1,train,val,train
DTXSID4047090,0,train,train,train
DTXSID7037262,1,train,train,train
DTXSID8027113,0,train,test,train
DTXSID3020750,0,train,test,train
DTXSID9022312,1,train,train,train
DTXSID0057756,0,train,val,train
DTXSID7052446,0,train,test,train
DTXSID9021053,0,train,val,test
DTXSID5026706,0,train,train,train
DTXSID8042349,1,train,train,train
DTXSID7020685,0,train,train,train
DTXSID0026339,0,train,train,train
DTXSID5045704,0,train,train,train
DTXSID2020210,0,train,train,train
DTXSID8024733,0,train,train,val
DTXSID9046786,0,train,train,train
DTXSID0047618,0,train,val,train
DTXSID0039223,0,train,train,test
DTXSID8042187,1,train,val,test
DTXSID1034844,0,train,train,train
DTXSID2047307,1,train,train,train
DTXSID3048780,1,train,train,train
DTXSID0048210,0,train,val,train
DTXSID4031980,1,train,train,train
DTXSID5023950,0,train,train,train
DTXSID4022785,0,train,val,val
DTXSID5045594,0,train,train,val
DTXSID6047608,0,train,val,train
DTXSID4023622,0,train,train,train
DTXSID3023059,0,train,val,train
DTXSID1047281,0,train,train,val
DTXSID3029362,0,train,train,train
DTXSID6038827,1,train,train,train
DTXSID4041070,1,train,train,train
DTXSID2044393,1,train,train,train
DTXSID8047420,0,train,train,train
DTXSID0026913,0,train,val,train
DTXSID6043915,1,train,train,train
DTXSID7041671,0,train,val,train
DTXSID3037094,1,train,train,train
DTXSID2044971,1,train,train,val
DTXSID0022800,0,train,test,train
DTXSID9020293,0,train,train,train
DTXSID7020760,0,train,train,train
DTXSID6020145,0,train,train,train
DTXSID0032811,0,train,train,train
DTXSID0027197,0,train,val,train
DTXSID5047162,0,train,train,test
DTXSID8026193,0,train,train,val
DTXSID7047647,0,train,train,train
DTXSID4023620,0,train,train,train
DTXSID8026729,0,train,train,train
DTXSID7040362,1,train,train,train
DTXSID3023188,0,train,train,train
DTXSID5037579,0,train,train,train
DTXSID2044925,0,train,train,train
DTXSID1049015,1,train,train,val
DTXSID6043709,0,train,train,train
DTXSID5020108,0,train,train,test
DTXSID4057766,1,train,train,train
DTXSID6041185,0,train,train,val
DTXSID5023039,0,train,train,val
DTXSID4029143,0,train,train,train
DTXSID9045635,1,train,train,train
DTXSID9036438,0,train,val,train
DTXSID3033307,1,train,train,train
DTXSID4024066,0,train,train,test
DTXSID2045232,1,train,val,train
DTXSID2044268,0,train,test,train
DTXSID9020617,0,train,train,train
DTXSID8041379,0,train,train,train
DTXSID7021366,0,train,val,val
DTXSID5044990,0,train,train,train
DTXSID9025794,0,train,val,train
DTXSID2021943,0,train,train,train
DTXSID6044438,0,train,train,train
DTXSID8027167,0,train,train,train
DTXSID1048833,0,train,train,train
DTXSID8045145,0,train,train,test
DTXSID2047278,1,train,train,train
DTXSID3047057,0,train,test,test
DTXSID0037231,0,train,train,train
DTXSID9022657,0,train,train,val
DTXSID2042191,1,train,train,train
DTXSID3025093,1,train,train,train
DTXSID7041621,1,train,train,train
DTXSID8020173,0,train,train,train
DTXSID5057701,0,train,train,train
DTXSID2022880,1,train,train,test
DTXSID9020168,0,train,train,train
DTXSID3048659,0,train,train,val
DTXSID7020687,1,train,train,train
DTXSID2047197,0,train,train,train
DTXSID7047198,0,train,train,val
DTXSID8045648,0,train,train,train
DTXSID5049021,1,train,train,train
DTXSID2034095,1,train,train,test
DTXSID4021268,0,train,val,train
DTXSID7044976,0,train,train,train
DTXSID2023640,1,train,train,train
DTXSID1041681,0,train,val,test
DTXSID4023591,0,train,train,train
DTXSID1047869,0,train,train,train
DTXSID2044420,0,train,train,train
DTXSID0047610,0,train,train,train
DTXSID2047723,0,train,train,train
DTXSID6023490,1,train,train,train
DTXSID8021199,0,train,train,train
DTXSID4057845,0,train,train,train
DTXSID8024109,1,train,train,train
DTXSID5044605,0,train,train,train
DTXSID9021718,0,train,test,train
DTXSID6046977,0,train,train,test
DTXSID5044447,0,train,train,train
DTXSID7024952,0,train,train,train
DTXSID9044617,0,train,train,train
DTXSID2027884,0,train,train,train
DTXSID3025671,0,train,train,train
DTXSID2021028,0,train,train,train
DTXSID5024471,1,train,train,train
DTXSID8045141,0,train,train,train
DTXSID7032393,1,train,train,test
DTXSID0044107,0,train,train,train
DTXSID1027134,1,train,train,train
DTXSID8047052,1,train,val,train
DTXSID5041778,1,train,val,train
DTXSID7047437,0,train,train,train
DTXSID9037749,1,train,train,train
DTXSID8047341,0,train,train,train
DTXSID6024915,1,train,test,train
DTXSID5046273,0,train,train,test
DTXSID7044974,0,train,val,train
DTXSID3042053,0,train,train,train
DTXSID7026994,0,train,train,train
DTXSID8022246,0,train,test,train
DTXSID9044740,0,train,train,train
DTXSID4027284,0,train,test,train
DTXSID4046282,0,train,train,train
DTXSID3020910,0,train,train,train
DTXSID2024163,1,train,test,train
DTXSID5040679,1,train,train,train
DTXSID7045316,0,train,test,train
DTXSID0051863,0,train,train,train
DTXSID5024970,0,train,train,val
DTXSID5044528,1,train,train,val
DTXSID8027585,1,train,train,train
DTXSID8025040,1,train,train,train
DTXSID4027361,0,train,train,train
DTXSID1047285,0,train,train,train
DTXSID1046421,0,train,val,train
DTXSID6023313,0,train,train,train
DTXSID2044391,0,train,train,train
DTXSID5057678,0,train,train,test
DTXSID9025534,0,train,train,train
DTXSID8021060,0,train,train,train
DTXSID2048795,0,train,train,train
DTXSID0040678,1,train,train,train
DTXSID8023216,1,train,train,test
DTXSID8026195,0,train,train,train
DTXSID7021784,1,train,train,train
DTXSID9057763,0,train,train,train
DTXSID3021142,0,train,train,test
DTXSID8020961,1,train,train,train
DTXSID3045645,1,train,train,test
DTXSID6041507,0,train,train,train
DTXSID3047471,0,train,test,test
DTXSID1021823,1,train,test,train
DTXSID3026564,0,train,train,train
DTXSID5042243,1,train,train,train
DTXSID5025730,1,train,train,val
DTXSID4021559,1,train,test,train
DTXSID9026265,0,train,train,train
DTXSID7021152,1,train,train,train
DTXSID3036288,0,train,train,train
DTXSID5049362,0,train,train,train
DTXSID1044518,1,train,train,train
DTXSID3047681,0,train,train,train
DTXSID1043881,0,train,train,train
DTXSID2057653,0,train,train,train
DTXSID3040300,0,train,val,train
DTXSID6045587,0,train,train,test
DTXSID9025611,0,train,train,val
DTXSID4024064,1,train,train,train
DTXSID3035341,0,train,test,train
DTXSID8047050,1,train,train,train
DTXSID1045825,0,train,train,train
DTXSID2045864,0,train,train,test
DTXSID3044754,0,train,val,train
DTXSID8026931,0,train,train,train
DTXSID8020202,0,train,train,train
DTXSID4040476,0,train,train,train
DTXSID9021843,0,train,train,train
DTXSID1024702,0,train,val,val
DTXSID2026781,0,train,train,train
DTXSID1047029,0,train,train,train
DTXSID7025051,0,train,train,train
DTXSID9044401,0,train,train,train
DTXSID7047803,0,train,train,train
DTXSID0024896,0,train,test,train
DTXSID3048607,1,train,val,train
DTXSID5027142,0,train,test,train
DTXSID6029254,0,train,train,val
DTXSID6020143,0,train,train,train
DTXSID3027950,1,train,train,train
DTXSID6048202,0,train,train,train
DTXSID8025599,1,train,train,train
DTXSID8045642,1,train,train,train
DTXSID6021741,0,train,train,train
DTXSID4032459,1,train,val,train
DTXSID2021448,0,train,train,train
DTXSID1047946,0,train,train,val
DTXSID7057731,1,train,val,train
DTXSID3048605,0,train,train,train
DTXSID6020939,0,train,train,train
DTXSID9047598,1,train,train,train
DTXSID1022055,0,train,val,train
DTXSID1046847,0,train,train,train
DTXSID9033008,1,train,train,train
DTXSID7045572,0,train,train,train
DTXSID8049418,0,train,train,train
DTXSID5051525,0,train,train,train
DTXSID5020021,0,train,train,val
DTXSID8029602,1,train,train,val
DTXSID5021831,0,train,test,train
